sentence1,sentence2,label
एक आदमी एक ध्वनिक गिटार को पैक कर रहा है,महिला इलेक्ट्रिक गिटार बजा रही है,NP
उसे उसकी कड़ी मेहनत के लिए डांटा गया और वह घमंडी बन गया।,"उसकी कड़ी मेहनत की सराहना की गई, वह घमंडी बन गया।",NP
दो पुरुष एक बर्फीली सड़क पर यात्रा से ब्रेक ले रहे हैं,दो पुरुष एक बर्फबारी सड़क पर चल रहे हैं,NP
यह राज्यसभा में माल्या का दूसरा कार्यकाल है ,माल्या का मामला एथिक्स   कमेटी के पास आया  था।,NP
विदेश मंत्रालय ने नौ हज़ार  करोड़ रुपए का लोन लेकर फरार उद्योगपति विजय माल्या का पासपोर्ट रद्द कर दिया है।,भारतीय विदेश मंत्रालय के प्रवक्ता विकास स्वरूप ने ट्वीट कर माल्या का पासपोर्ट रद्द करने की जानकारी दी,NP
"कन्हैया कुमार पर फिर हमला, प्लेन में एक शख्स ने गला दबाने की कोशिश की|","प्लेन के अंदर जेएनयु स्टूडेंट लीडर कन्हैया का गला दबाने को कोशिश, शख्स अरेस्ट|",P
घास काटने वाला कोई पुरुष नहीं है,एक आदमी घास काट रहा है,NP
पाकिस्तान  के एफ-16 विमान चौकस थे।,इस डील को लेकर पाकिस्तान के कुछ आर्मी जनरल बेहद नाराज थे|,NP
एक लड़का समुद्र से कुछ युवा धावकों को तरस रहा है,छोटा लड़का समुद्र की लहरों के बीच दौड़ रहा है,NP
सेंट्रल ग्राउंड वाटर बोर्ड की एक रिपोर्ट से इस बात का खुलासा हुआ है कि दो हज़ार पच्चास् तक ऐसी स्थिति हो जाएगी कि पानी आयात करना पड़ेगा।,उन्नीस सौ बावन् में एवरेज चौदह हज़ार एक सौ अस्सी  लीटर डेली पर कैपिटा ग्राउंड वाटर एवेलेबल था|,NP
बांग्लादेश की मेजबानी में खेले जा रहे अंडर-उन्नीस क्रिकेट विश्व कप के क्वॉर्टर फाइनल में भारत ने नामीबिया को उन्नीस सात रनों से हरा दिया है।,"विश्व कप टी20 के लिए टीम इंडिया का ऐलान, धोनी को कमान, पवन नेगी टीम में",NP
कोई व्यक्ति कीबोर्ड खेल रहा है,कोई व्यक्ति कीबोर्ड नहीं बजा रहा है,NP
उन्होंने कहा कि  हालिया घटनाक्रम यह दर्शाते हैं कि मुझे निष्पक्ष मुकदमा या न्याय नहीं मिलेगा,'हाल में हुई घटनाएं ये संकेत देती हैं कि मेरे साथ इंसाफ नहीं होगा,P
"बीएसएफ पोस्ट के पास दिखा आतंकी, पाकिस्तान ने फिर तोड़ा सीजफायर|",भूकंप के झटके पूरे देश में महसूस किए गए हैं  भूकंप के केंद्र के अलावा गुआक्विल शहर में भारी क्षति हुई है।,NP
"शाहरुख खान की हालिया रिलीज फिल्म 'फैन' ने सिर्फ भारत में ही रिकॉर्ड ओपनिंग कलेक्शन नहीं किया है, बल्कि पाकिस्तान बॉक्स ऑफिस पर भी रिकॉर्ड कलेक्शन किया है।",सुपरस्टार शाहरुख खान की फिल्म फैन ने रिलीज होने के महज तीन दिनों के भीतर पांच करोड़ रुपये की कमाई कर पाकिस्तान में बॉक्स ऑफिस पर नया रेकॉर्ड कायम किया है।,P
न्यायाल ने साफ कर दिया कि उन्हें राष्टपति के विवेक व बुद्धिमता पर संदेह नहीं|,वह न्यायालय के निर्देश के अनुरूप उन्तीस अप्रैल को अपना बहुमत सिद्ध करेंगे|,NP
"यह तर्कसंगत लग रहा है, क्योंकि ऐसा महसूस नहीं होता है कि पृथ्वी चल रही है, है कि नहीं?","यह समझदारी है, क्योंकि पृथ्वी ऐसा महसूस नहीं करतीमानो यह चल रहा है, है ना?",NP
एक किकबॉक्सिंग मैच में दो महिलाएं स्पार्लिंग कर रही हैं,दो लोग लड़ रहे हैं और दर्शक देख रहे हैं,NP
आदमी गितार नहीं खेल रहा है,एक लड़की गिटार बजा रही है,NP
एक छोटे से लड़के के साथ एक बैग कैमरे को देख रहा है,एक छोटे से लड़के के साथ एक बीब कैमरे को देख रहा है,P
आदमी अपनी नाक से पियानो खेल रहा है,एक आदमी अपनी नाक से कीबोर्ड खेल रहा है,P
आग बढ़ने  से जंगली जानवर भोजन की तलाश में इधर-उधर भटक रहे हैं।,आग बढ़ने की वजह से वन्य प्राणी रिहायशी इलाकों की तरफ जा रहे हैं।,P
देश की सीनियर जिमनास्ट दीपा करमाकर ने ओलिंपिक में क्वालीफाई कर लिया है जो  ऐसा करने वाली वह भारत की पहली जिमनास्ट हैं।,बीवी के शव के टुकड़े कर बोरी में भर के फेंका प्लाट में|,NP
पीएच (pH) स्तर हाइड्रोजन (पीएच में मौजूद एच) कण के आधार पर बनता है.,पीएच स्तर परीक्षित रासायनिक में हाइड्रोजन (पीएच में एच) आयनों की मात्रा से इंगित होता है।,P
एक आदमी फ्लोट बजा रहा है,आदमी गिटार खेल रहा है,NP
अपने ऊपर उठाए हुए हाथ में कोई व्यक्ति मास्क नहीं रखता है,एक व्यक्ति अपने उठाए हुए हाथ में एक मुखौटा रखता है,NP
हिस्ट्रीशीटर ने मारी थी गोलियां|,पसंदीदा महिला की मांग के लिए ढ़ाई घंटे रोके रखा विमान,NP
किसी व्यक्ति को चकमा देने वाला कोई बंदर नहीं है,एक बंदर एक व्यक्ति को लात मार रहा है,NP
केजरीवाल का ट्वीट- सीबीआइ ने बिना नोटिस स्टाफ को पूछताछ के लिए बुलाया,"केजरीवाल का दावा, सीबीआइ ने कर्मचारियों को फोन कर पूछताछ के लिए बुलाया",P
दो छोटे बच्चे कॉर्नडॉग खा रहे हैं,दो छोटे बच्चे कॉर्नडॉग खा रहे हैं,P
अफगानिस्तान की राजधानी काबुल में अमेरिकी दूतावास के करीबी आत्मघाती बम धमाका हुआ है।,पिछले दिनों केन्द्र सरकार की तरफ से पीएफ के पैसे निकालने को लेकर कई नए नियमों का ऐलान किया गया था|,NP
बांद्रा/वर्ली सी-लिंक का नाम लता मंगेशकर या जेआरडी टाटा लिंक रोड किया जाना चाहिए|,पृथ्वी-दो मिसाइल की विशेषताएं|,NP
"  इसमें 19 मंजिल तक का काम पूरा हो चुका है। कॉम्प्लेक्स में जैन मंदिर, क्लब हाउस और स्विमिंग पुल भी होंगे। ",खुशकिस्मती से कैमरामैन की नजर पास आ रहे पानी के तेज बहाव पर पड़ गई।,NP
"गुड़गांव में फिर से ओल्ड गुड़गांव रोड, हीरो होंडा चौक, सोहना रोड, मानेसर, उद्याग विहार पर जाम लग गया।",कई सड़कों पर घुटनों तक पानी भर गया और भारी बारिश से ट्रैफिक पर असर पड़ा। ,NP
चांद की सतह चट्टानों और धूल से बनी है. चांद की बाहरी परत को क्रस्ट कहते हैं.,चंद्रमा की सतह चट्टानों और धूल से बनी होती है। चंद्रमा की बाहरी परत को क्रस्ट कहा जाता है।,NP
एक व्यक्ति गिटार बजा रहा है और गा रहा है,गायक एक व्यक्ति को किराए पर ले रहा है गिटार खिलाड़ी को बर्खास्त करने के लिए,NP
"बसपा सांसद की बहू ने खुद को बाथरुम में बंद कर मारी गोली, मौत|",बीएसपी सांसद की बहू ने गोली मारकर खुदकुशी की|,P
एक कुत्ता एक बच्चे को बारिश के तालाब में धकेल रहा है,एक कुत्ता एक बच्चे को बारिश के तालाब में धकेल रहा है,P
एरिजोना स्कूल ऑफ सोशलॉजी से डॉक्टरेट कर रहे स्टूडेंट की रिपोर्ट में ये दावा किया गया है।, इसके लिए उन्होंने अमेरिका की विभिन्न जेलों के 60 से ज्यादा कैदियों और उनकी देखरेख करने वाले स्टाफ मेंबर्स से बातचीत की और विभिन्न संस्थानों की रिसर्च रिपोर्ट के एनालिसिस के बाद ये स्टडी रिपोर्ट तैयार की। ,NP
इससे पहले के दो मैचों में मुझे बल्लेबाजी के लिये पर्याप्त समय नहीं मिला।,इससे पहले के दो मैचों में मुझे बल्लेबाजी के लिए काफी  समय नहीं मिला।,P
वैश्विक आतंकवाद के स्रोत के रूप में पाकिस्तान की पहचान स्थापित होने के बाद अपने ही लोगों पर सैन्य आतंक जाहिर होना तार्किक परिणति है।,"बंटवारे के समय वहां ब्रिटिश शासन के अधीन कलात रियासत का वजूद था, जिसने पाकिस्तान में शामिल होने से इनकार कर दिया।",NP
एक लड़की लाल बालों और लाल कंधे के साथ बात कर रही है,लाल बालों और लाल कंधों वाली एक लड़की मध्य भाषण में है,P
एक कुत्ता पानी के एक शरीर में तैर रहा है,एक जानवर एक जल निकाय में तैर रहा है,P
"जैसे चाँद पृथ्वी पर एक खिंचाव पैदा कर, ज्वार-भाटे का कारण बनता है, वैसे ही मिल्की वे भी धनु आकाशगंगा पर एक बल लगाता है.","जिस तरह चंद्रमा पृथ्वी को खींचकरज्वार पैदा करता है, उसी तरह आकाशगंगा धनु राशि वाली आकाशगंगा पर बल डालती है।",NP
एक व्यक्ति कुछ भोजन फ्राई कर रहा है,कोई व्यक्ति कुछ खाना बना रहा है,P
एक कुशल व्यक्ति मंच पर गिटार बजा रहा है,एक व्यक्ति के गोरे और फ्लाईवे बालों हैं और वह गिटार बजा रहा है,NP
इस शुक्रवार रिलीज हुई सनी देओल के एक्शन से सजी 'घायल वंस अगेन' कमाई के मामले में सबको चौंका रही है।,फिल्म 'घायल वंस अगेन' के  दूसरे दिन की कमाई चौदह  करोड़ पच्चासी  रुपये रही है।,NP
सोशल मीडिया पर तन्‍मय की आलोचना होने लगी.,"रितेश देशमुख ने ट्वीट किया, मैं स्तब्ध हूं, यह निरादर न तो कूल है और न ही मजाकिया।",NP
उन्होंने बताया कि रन बनाने के लिए उन्होंने अठारह वें ओवर में जेम्स फॉकनर को निशाना बनाने का निर्णय लिया था।,तिरसठ वें राष्ट्रीय फिल्म पुरस्कार: अमिताभ और कंगना बेस्ट ऐक्टर एवम एक्ट्रेस,NP
भारत और ऑस्ट्रेलिया के बीच सिडनी ग्राउंड पर खेले गए टी-टवन्टी  सीरीज के आखिरी मैच में भारत ने ऑस्ट्रेलिया को सात विकेट से हराकर मैच जीत लिया।,कर्बर पहली बार किसी ग्रैंड स्लैम फाइनल में पहुंची थी,NP
निदेशक ने पाठ्यक्रम परिवर्तन को प्रगतिशील और छात्र-केंद्रित बताया।,निदेशक ने कहा कि पाठ्यक्रम परिवर्तन रूढ़िवादी और छात्र-विरोधी हैं।,NP
वॉशिंगटन में सोमवार को डिफेंस मिनिस्टर मनोहर पर्रिकर  ने लॉजिस्टिक एक्सचेंज मेमोरेंडम ऑफ एग्रीमेंट पर साइन किए।,"  समझौते के मुताबिक, दोनों देशों की सेनाएं एक दूसरे के इक्विपमेंट्स और नेवल एयरबेस का इस्तेमाल कर सकेंगी। दोनों देशों को फाइटर प्लेन और वॉरशिप के लिए फ्यूल भी आसानी से मिल सकेगा। ",NP
मोदी पढ़ाई में बहुत अच्छे थे और उन्होंने राजनीति शास्त्र में प्रथम श्रेणी में एम ए की परीक्षा उत्तीर्ण की थी।,एयरफोर्स ने हेलिकॉप्टर के साथ ग्यारह लोगों की टीम को लगाया है|,NP
बात बढ़ते-बढ़ते कहासुनी से लेकर धक्का-मुक्की तक पहुंच गई।,इसी हंगामे के बीच कार्यकर्ताओं को विधायक ने सम्भोदित किया|,NP
इस दौरान प्रधानमंत्री ने अपने आपको देश का मजदूर नंबर-1 बताया|,मैंने एक कार्यक्रम में संपन्न लोगों से गैस सब्सिड़ी छोडऩे की अपील की थी। आज परिणाम यह है कि देश में 1.10 लोगों ने छोड़ी गैस सब्सिड़ी छोड़ दी है।,NP
स्वामी विवेकानंद राजकीय मॉडल स्कूल में शनिवार को मॉर्निंग प्रेयर चल रही थी। , शनिवार सुबह स्वामी विवेकानंद राजकीय मॉडल स्कूल में मॉर्निंग प्रेयर चल रही थी।,P
एक आदमी एक चांदी सेडान की ओर इशारा कर रहा है,एक आदमी कार की ओर इशारा कर रहा है,P
आदमी नृत्य कर रहा है,कुछ महिलाएं नृत्य कर रही हैं,NP
गुजरात में ही पकड़ा गया दो हज़ार दो के गोधरा कांड का मास्टरमाइंड फारुक|,"सूत्रों की माने तो सलमान और लुलिया सतायीस दिसंबर को शादी करेंगे, इस तारीख की एक और खास बात यह है कि इसी दिन सलमान का बर्थडे भी होता है।",NP
एक खिलौना ट्रेन खिलौना कार से टकरा रही है,एक खिलौना ट्रेन खिलौना कार से टकरा रही है,P
ओयापॉक रिवर ब्रिज एक केबल स्टे ब्रिज है। यह ओयापॉक नदी को ब्राज़ील के ओयापॉक के शहरों और फ़्रेंच गियाना के सेंट-जॉर्जेज डि ओयापॉक को जोड़ता है।,ओयापॉक नदी पुल एक केबल-स्टेड पुल है। यह ब्राजील में ओयापोक के शहरों और फ्रांसीसी गुयाना में सेंट जॉर्जेस डी लओयापॉक को जोड़ने के लिए ओयापॉक नदी को विस्तारित करता है।,NP
फिर आस-पास के लोगों ने इसकी खबर कलेक्टर को दी और तब जाकर मांझीं को एम्बुलेंस मुहैया कराई गई।,आस-पास के लोगों ने जब खबर कलेक्टर को दी तब जाकर मांझीं को एम्बुलेंस मुहैया कराई गई।,P
बॉलीवुड की क्वीन और बॉलीवुड के सुपरहीरो ऋतिक रोशन के बीच चल रहा टकराव अब नये रंग लेने लगा है.,रितिक रोशन और कंगना रनोट का विवाद एक नये मोड आया,P
पाकिस्तान के आर्मी चीफ और आईएसआई ने लादेन के खिलाफ ऑपरेशन के लिए अमेरिका से डील की थी,पाकिस्तान के तत्कालीन सेना प्रमुख व आइएसआइ प्रमुख ने अमेरिका के साथ उसका सौदा किया था,P
  जॉनसन चार्ल्स को छोड़ वेस्ट इंडीज का कोई बैट्समैन 19 रन से ज्यादा रन नहीं बना सका।,  भारत की ओर से अमित मिश्रा ने 3  विकेट लिए।,NP
एक चीता एक खेत में अपने शिकार का पीछा कर रहा है,कोई भी चीता जल्दी से अपने शिकार के पीछे नहीं दौड़ता,NP
एक बच्चा गिटार बजा रहा है,एक बच्चा गिटार खेल रहा है,P
एक बाघ घूम रहा है,एक बाघ घूम रहा है,P
एक काला पक्षी एक मृत पेड़ से उड़ान भर रहा है,काला पक्षी एक पत्तेहीन पेड़ में बैठा है,NP
"जब मैं पिछले सप्ताह कार्यालय गया था, कर्मचारी त्रैमासिक वित्तीय रिपोर्टें संकलित कर रहे थे।",पिछले सप्ताह कार्यालय में कर्मचारी वित्तीय रिपोर्टें तैयार करने थे।,NP
भूरे और सफेद कोट वाला कुत्ता गहरे पानी में घूम रहा है,एक सफेद और भूरे रंग का कोट वाला कुत्ता गहरे पानी में घूम रहा है।,P
रेयात को झूठी गवाही के मामले में  नौ साल जेल की अतिरिक्त सजा सुनाई गई थी|,रोहित ने विराट कोहली  के साथ दूसरे विकेट के लिए दो सौ सात  रनों की साझेदारी की।,NP
मोदी पिछले साल टाइम के सौ सबसे प्रभावशाली लोगों में शुमार थे तथा अमरीका के राष्ट्रपति बराक ओबामा ने मोदी का परिचय लिखा था,इससे पहले माल्या ने चार हज़ार चार सौ  करोड़ का ऑफर दिया था|,NP
रोहित और कोहली की यह साझेदारी दूसरे विकेट के लिए ऑस्ट्रेलिया के खिलाफ दो सौ सात  रनों की है।,भारतीय अधिकारियों से उनका विवरण सत्यापित करने को कहा है.,NP
दल ने द्विपक्षीय विवादों के समाधान में कूटनीतिक चैनलों के महत्व पर ज़ोर दिया।,दल ने द्विपक्षीय विवादों को हल करने में कूटनीतिक चैनलों की बजाय सैनिक विकल्पों का महत्व बताया।,NP
एक आदमी दौड़ का नेतृत्व कर रहा है,एक प्रतियोगिता में कुछ पुरुष बाहर दौड़ रहे हैं,NP
धोनी के बैट से ज्यादा कमाता है कोहली का बैट,धोनी के बल्ले से ज्यादा कमाई करता है कोहली का बल्ला,P
एक लड़की गिटार नहीं खेल रही है,आदमी गितार को जोर से खेल रहा है,NP
नाटककार ने भूमिका अपनी मार्गदर्शिका और उस कास्ट को समर्पित की जिसने प्रदर्शन का समर्थन किया।,नाटककार ने भूमिका अपने मेंटर और कास्ट दोनों को समर्पित की।,NP
जम्‍मू कश्‍मीर में गठबंधन सरकार बनाने के मसले पर पीपल्‍स डेमोक्रैटिक पार्टी (पीडीपी) चीफ महबूबा मुफ्ती बीजेपी को झटका दे सकती हैं।,"जम्मू-कश्मीर में भाजपा-पीडीपी गठबंधन को लेकर सब कुछ ठीक होने के भले ही तमाम दावे कर रही हो, लेक‌िन मौजूदा हालात में दोनो पार्टियों में सब कुछ ठीक नजर नहीं आ रहा।",NP
"कृपया कार्यालय में हस्ताक्षरित सहमति पत्र, पता प्रमाण और दो पहचान दस्तावेज लेकर आएं।","कृपया कार्यालय में पता प्रमाण, हस्ताक्षरित सहमति पत्र और दो पहचान पत्र लेकर आएँ।",NP
 झांगजियाजी ग्रैंड कैनयन एरिया की खूबसूरती देखने के लिए 1220 रुपए का टिकट।,  ग्रीक किंग अलेक्जेंड द ग्रेट ने 2000 साल पहले पाकिस्तान के इस पहाड़ी हिस्से की तलाश की थी। ,NP
गिटार आदमी द्वारा खेला जा रहा है,कोई भी गिटार नहीं बजा रहा है,NP
केजरीवाल पर स्याही फेंकने वाली भावना अरोड़ा को दिल्ली की एक अदालत ने सोमवार को एक दिन की पुलिस हिरासत में भेज दिया।,बैठक के बाद ट्रांसपोर्ट मंत्री गोपाल राय ने बताया कि पन्द्रह दिन ऑड-ईवन के ट्रायल के दौरान प्रदूषण घटा और दिल्ली जाम फ्री रही।,NP
सात जनवरी को सीएम मुफ्ती मोहम्मद सईद के निधन के बाद दोनों दलों के बीच दूरियां बढ़ गईं और  नौ  जनवरी से स्टेट में गवर्नर रूल लागू है,जम्मू कश्मीर में मुफ्ती मोहम्मद सईद के न‌िधन के बाद से गठबंधन सरकार में लगातर चल रहे व‌िवादों के चलते राज्य में राज्यपाल शासन लागू कर द‌िया गया था।,P
 लादेन  एबटाबाद शहर में पाकिस्तान के सैन्य प्रशिक्षण स्कूल के नजदीक स्थित अपने परिसर में मारा गया था।,पाक सेना के प्रशिक्षण स्कूल के समीप एबटाबाद टाउन में किए गए  अमेरिकी हमले में लादेन मारा गया था। ,P
एक भूरे और सफेद कुत्ता घास पर खेल रहा है,एक भूरे और सफेद कुत्ता घास पर खेल रहा है,P
कुछ सफेद कुत्ते समुद्र तट पर दौड़ रहे हैं और कूद रहे हैं,समुद्र तट पर दो कुत्ते खेल रहे हैं,P
"कृपया इस जगह का सम्मान करें, अपने व्यवहार में गंभीरता रखें और इससे वही सम्मान दें जिसकी यह हकदार है. होलोकास्ट या नाज़ी लोगों के बारे में मज़ाक न करें.","कृपया साइट को पूरी गरिमा, गंभीरता और सम्मान के साथ व्यवहार करें जिसके वह हकदार हैं। प्रलय या नाजियों के बारे में मजाक मत बनाओ।",NP
  रोहित शर्मा 28 बॉल पर 62 रन बनाकर आउट हुए।,  लोकेश राहुल ने केवल 46 बॉल पर 100 रन पूरे किए। वे 110 रन बनाकर नॉट आउट रहे।,NP
मोल्दोवा में प्रमुख धर्म रूढ़िवादी ईसाई धर्म है।,मोल्दोवा में प्रमुख धर्म रूढ़िवादी ईसाई है।,P
जम्मू और कश्मीर: पहली महिला मुख्यमंत्री महबूबा ने ली शपथ|,जम्मू-कश्मीर  की पहली महिला सीएम बनीं महबूबा|,P
जिस छात्र ने असाइनमेंट जल्दी पूरा किया उसे प्रशंसा मिली।,जिन छात्रों ने असाइनमेंट जल्दी पूरा किया उन्हें प्रशंसा मिली।,NP
शोधकर्ताओं ने देखा कि नई खोजी गई एंजाइम प्रतिक्रिया को एक बड़े पैमाने पर तेज कर देती है।,अनुसंधानकर्ताओं ने पाया कि हाल में पहचानी गई एंजाइम प्रतिक्रिया को काफी बढ़ा देती है।,P
एक आदमी आलसी है,एक आदमी व्यायाम कर रहा है,NP
माल्या को प्रिवेंशन ऑफ मनी लॉन्ड्रिंग एक्ट (पीएमएलए) से जुड़े एक मामले में भगोड़ा करार दिया जा चुका है।, प्रिवेंशन ऑफ मनी लॉन्ड्रिंग एक्ट (पीएमएलए) से जुड़े एक मामले में माल्या को भगोड़ा करार दिया जा चुका है।,P
शपथ समारोह में बीजेपी की ओर से सेंट्रल मिनिस्टर वेंकैया नायडू और जितेंद्र सिंह चीफ गेस्ट थे|,शपथ समारोह में बीजेपी की ओर से सेंट्रल मिनिस्टर वेंकैया नायडू और जितेंद्र सिंह मुख्य अतिथी थे|,P
"शर्म आती है उन लोगों पर जो अनुष्का शर्मा का लगातार मजाक बनाते हैं, कुछ तो दया करो|",स्पेस शटल रियूजेबल लॉन्च व्हीकल-टेक्नोलॉजी डिमॉन्स्ट्रेटर  से लॉन्च हुआ।,NP
शांति प्रस्ताव पर इस्लामिक स्टेट् ने रविशंकर को भेजी सिर कटे शव की फोटो,इससे पहले ही माल्या ने इस्तीफा दे दिया ,NP
एक ग्रे रेशमी कुत्ता घास में सो रहा है और एक भूरा कुत्ता देख रहा है,एक ग्रे रेशमी कुत्ता घास में पड़ा है और एक भूरा कुत्ता देख रहा है,P
  तब एसीबी चीफ एमके मीणा ने कहा था कि अगर जरूरत पड़ी तो जांच टीम शीला और केजरीवाल से पूछताछ कर सकती है।,"शीला के सीएम रहते जिन काॅलोनियों में पानी की पाइप लाइनें नहीं हैं, वहां वाटर सप्लाई के लिए टैंकर किराए पर लिए गए थे।",NP
"इज़मिर तुर्की का तीसरा सबसे बड़ा शहर है, जिसकी आबादी लगभग 3.7 मिलियन है, जो इस्तांबुल के बाद दूसरा सबसे बड़ा बंदरगाह है, और एक बहुत अच्छा परिवहन केंद्र है.","इज़मिर लगभग 3.7 मिलियन की आबादी के साथ तुर्की का तीसरा सबसे बड़ा शहर है, इस्तांबुल के बाद दूसरा सबसे बड़ा बंदरगाह है, और एक बहुत अच्छा परिवहन केंद्र है।",P
केरल में ट्रैक के पास हुए हादसे की वजह से तिरुअनंतरपुरम् बिलासपुर ट्रेन 19 घंटे विलंब से चल रही हैं। कल आने वाली तिरुअनंतपुरम एक्सप्रेस को करीब छह घंटे नियंत्रित करके चलाई जाएगी।, 29 अगस्त को रात 9.35 के स्थान पर यह ट्रेन 30 अगस्त को शाम चार बचे तक रायपुर पहुंचेगी। ,NP
दिल्ली के नेशनल म्यूजियम ऑफ नेचुरल हिस्ट्री की इमारत में भीषण आग लग गई है।,फिक्की ऑडिटोरियम भवन के पास नैशनल म्यूजियम ऑफ नैचरल हिस्ट्री' की इमारत में मंगलवार तड़के भीषण आग लग गई,P
एक लड़का एक शब्द कह रहा है,एक बच्चा बोल रहा है,P
कोई खूबसूरती से पियानो बजा रहा है,कोई पियानो खेल रहा है,P
बाबा साहेब को 'विश्व मानव' बताते हुए मोदी ने कहा कि उनकी सरकार की योजनाएं आंबेडकर की सोच पर आधारित हैं|,इटली की एक अदालत द्वारा वीवीआईपी हेलीकॉप्टर खरीद घोटाले में अगस्ता वेस्टलैंड कंपनी को घूस देने की पुष्टि और दोषी करार दिए जाने के बाद भारतीय जनता पार्टी इसे कांग्रेस के खिलाफ मजबूत हथियार बनाने जा रही है।,NP
"इस फॉर्मूले के तहत देश के राष्ट्रपति-उपराष्ट्रपति, प्रधानमंत्री, केंद्रीय मंत्रियों, लोकसभा स्पीकर एवं डिप्टी स्पीकर, राज्यसभा के डिप्टी स्पीकर, सुप्रीम कोर्ट के न्यायाधीश, हाईकोर्ट के जज, राजजनयिक, उपराज्यपाल और प्रदेशों के मुख्यमंत्री इस नियम के दायरे से बाहर होंगे।","राष्ट्रपति, उपराष्ट्रपति, प्रधानमंत्री, लोकसभा अध्यक्ष, राज्यसभा डिप्टी चेयरमैन, लोकसभा उपाध्यक्ष, राज्यों के राज्यपाल, सीजेआई, केंद्रीय मंत्री, लोकसभा-राज्यसभा में विपक्ष के नेता को भी छूट।",P
"हालाँकि, देशभर में बिछा सड़कों का जाल सिर्फ़ मुट्ठीभर कारों के लिए किफ़ायती नहीं था, इसलिए कार खरीदने का खर्च कम करने क लिए उत्पादन के नए-नए तरीके विकसित किए गए.","हालांकि, राष्ट्रव्यापी सड़क नेटवर्क केवल कुछ ही कारों के लिए आर्थिक रूप से व्यवहार्य नहीं है, इसलिए कार के स्वामित्व की लागत को कम करने के लिए उत्पादन के नए तरीके विकसित किए जाते हैं।",P
करी एक ऐसा व्यंजन है जिसे मांस या सब्ज़ियों साथ जड़ूी-बूटियाँ और मसाले मिलाकर बनाया जाता है.,"करी, मांस या सब्जियों के साथ जड़ी-बूटियों और मसालों पर आधारित एक व्यंजन होता है।",P
धातिया को भी गुजरात पुलिस ने पंचमहल से ही पिछले वर्ष गिरफ्तार किया था।,"गोधरा में साबरमती एक्सप्रेस की बोगी नंबर S-6 में आग लगने से  23 पुरुष, 15 महिलाएं और 20 बच्चे मारे गये थे। ",NP
उत्तराखंड में जंगलों में लगी आग के विकराल रूप धारण कर लेने के बाद एनडीआरएफ के साथ-साथ एयरफोर्स को भी इसे बुझाने के लिए लगाया गया|,"उत्तराखंड में एनडीआरएफ, एसडीआरएफ और थलसेना के जवान आग बुझाने की लगातार कोशिशें कर रहे हैं। ",P
जम्‍मू कश्‍मीर में सरकार बनाने को लेकर बीजेपी और पीपल्‍स डेमोक्रैटिक पार्टी (पीडीपी) के बीच चल रही रस्‍साकशी के दौरान पीडीपी चीफ महबूबा मुफ्ती ने रविवार को पार्टी नेताओं की बैठक की।,पीपुल्स डेमोक्रेटिक पार्टी की अध्यक्ष महबूबा मुफ्ती ने सरकार बनाए जाने की दिशा में पार्टी के अगले कदम को लेकर अपने विधायकों की बैठक बुलाई है।,P
एक भूरा कुत्ता घास के माध्यम से दौड़ रहा है जो लंबा और हरा है,एक भूरा कुत्ता ऊंचे हरे घास में दौड़ रहा है,P
